transaction_id,date,produit,quantite,prix_unitaire,client_id,ville,region,canal_vente,mode_paiement,statut,montant_total
TXN002861,2023-08-27 08:00:00,Igname,2,2458,CLI0129,Sokodé,Centrale,Export,Crédit,Annulée,4916
TXN002862,2023-08-27 10:00:00,Sorgho,58,941,CLI0161,Bassar,Centrale,Marché local,Chèque,Livrée,54578
TXN002863,2023-08-27 12:00:00,Maïs,10,2014,CLI0176,Kara,Kara,Coopérative,Crédit,En cours,20140
TXN002864,2023-08-27 14:00:00,Igname,76,791,CLI0288,Lomé,Maritime,Marché local,Mobile Money,En cours,60116
TXN002865,2023-08-27 16:00:00,Maïs,46,949,CLI0405,Bassar,Centrale,Vente directe,Crédit,En cours,43654
TXN002866,2023-08-27 18:00:00,Maïs,82,2419,CLI0340,Bassar,Centrale,Marché local,Virement,Livrée,198358
TXN002867,2023-08-27 20:00:00,Arachide,19,1037,CLI0268,Dapaong,Savanes,Export,Crédit,Retardée,19703
TXN002868,2023-08-27 22:00:00,Maïs,38,733,CLI0218,Dapaong,Savanes,Coopérative,Virement,Annulée,27854
TXN002869,2023-08-28 00:00:00,Sorgho,37,564,CLI0164,Kara,Kara,Export,Espèces,Livrée,20868
TXN002870,2023-08-28 02:00:00,Manioc,91,566,CLI0391,Tchamba,Centrale,Vente directe,Mobile Money,Livrée,51506
TXN002871,2023-08-28 04:00:00,Maïs,78,1973,CLI0417,Kpalimé,Plateaux,Grossiste,Mobile Money,Livrée,153894
TXN002872,2023-08-28 06:00:00,Riz,45,1852,CLI0048,Cinkassé,Savanes,Coopérative,Virement,Livrée,83340
TXN002873,2023-08-28 08:00:00,Sorgho,34,464,CLI0194,Dapaong,Savanes,Export,Espèces,Livrée,15776
TXN002874,2023-08-28 10:00:00,Manioc,2,1261,CLI0084,Tchamba,Centrale,Grossiste,Chèque,Livrée,2522
TXN002875,2023-08-28 12:00:00,Arachide,44,2234,CLI0047,Tône,Savanes,Vente directe,Crédit,Livrée,98296
TXN002876,2023-08-28 14:00:00,Maïs,97,581,CLI0234,Dapaong,Savanes,Grossiste,Chèque,Annulée,56357
TXN002877,2023-08-28 16:00:00,Manioc,83,1366,CLI0299,Niamtougou,Kara,Export,Espèces,En cours,113378
TXN002878,2023-08-28 18:00:00,Riz,27,588,CLI0147,Cinkassé,Savanes,Export,Mobile Money,En cours,15876
TXN002879,2023-08-28 20:00:00,Sorgho,48,2301,CLI0196,Kara,Kara,Vente directe,Chèque,Annulée,110448
TXN002880,2023-08-28 22:00:00,Sorgho,94,2271,CLI0022,Tône,Savanes,Vente directe,Espèces,Livrée,213474
TXN002881,2023-08-29 00:00:00,Arachide,7,594,CLI0194,Cinkassé,Savanes,Grossiste,Mobile Money,En cours,4158
TXN002882,2023-08-29 02:00:00,Arachide,27,2366,CLI0386,Sokodé,Centrale,Grossiste,Chèque,Livrée,63882
TXN002883,2023-08-29 04:00:00,Arachide,85,1182,CLI0364,Atakpamé,Plateaux,Export,Mobile Money,Livrée,100470
TXN002884,2023-08-29 06:00:00,Manioc,71,2439,CLI0274,Tchamba,Centrale,Vente directe,Virement,Livrée,173169
TXN002885,2023-08-29 08:00:00,Maïs,89,2162,CLI0384,Atakpamé,Plateaux,Marché local,Mobile Money,Livrée,192418
TXN002886,2023-08-29 10:00:00,Soja,18,920,CLI0208,Cinkassé,Savanes,Vente directe,Mobile Money,Livrée,16560
TXN002887,2023-08-29 12:00:00,Igname,33,672,CLI0275,Atakpamé,Plateaux,Coopérative,Espèces,Livrée,22176
TXN002888,2023-08-29 14:00:00,Sorgho,33,2003,CLI0496,Tône,Savanes,Coopérative,Espèces,Livrée,66099
TXN002889,2023-08-29 16:00:00,Soja,96,2175,CLI0159,Niamtougou,Kara,Vente directe,Crédit,En cours,208800
TXN002890,2023-08-29 18:00:00,Haricot,25,2250,CLI0460,Kara,Kara,Grossiste,Espèces,Livrée,56250
TXN002891,2023-08-29 20:00:00,Sorgho,14,1124,CLI0394,Lomé,Maritime,Coopérative,Virement,En cours,15736
TXN002892,2023-08-29 22:00:00,Igname,38,1075,CLI0439,Tchamba,Centrale,Export,Virement,Annulée,40850
TXN002893,2023-08-30 00:00:00,Arachide,38,1172,CLI0379,Dapaong,Savanes,Export,Mobile Money,Livrée,44536
TXN002894,2023-08-30 02:00:00,Igname,4,578,CLI0164,Dapaong,Savanes,Export,Espèces,Livrée,2312
TXN002895,2023-08-30 04:00:00,Maïs,62,1521,CLI0330,Atakpamé,Plateaux,Vente directe,Crédit,Annulée,94302
TXN002896,2023-08-30 06:00:00,Maïs,82,2385,CLI0147,Bassar,Centrale,Coopérative,Espèces,Livrée,195570
TXN002897,2023-08-30 08:00:00,Sorgho,10,324,CLI0110,Atakpamé,Plateaux,Grossiste,Crédit,Annulée,3240
TXN002898,2023-08-30 10:00:00,Manioc,35,1625,CLI0394,Tône,Savanes,Export,Mobile Money,Livrée,56875
TXN002899,2023-08-30 12:00:00,Haricot,99,679,CLI0182,Sokodé,Centrale,Grossiste,Virement,Livrée,67221
TXN002900,2023-08-30 14:00:00,Igname,23,1585,CLI0443,Dapaong,Savanes,Export,Espèces,Livrée,36455
TXN002901,2023-08-30 16:00:00,Arachide,89,2313,CLI0130,Aného,Maritime,Vente directe,Espèces,Livrée,205857
TXN002902,2023-08-30 18:00:00,Maïs,65,631,CLI0403,Niamtougou,Kara,Export,Virement,Livrée,41015
TXN002903,2023-08-30 20:00:00,Haricot,82,2158,CLI0105_DUP,Lomé,Maritime,Vente directe,Virement,Livrée,176956
TXN002904,2023-08-30 22:00:00,Haricot,79,1312,CLI0022,Tône,Savanes,Coopérative,Chèque,Livrée,103648
TXN002905,2023-08-31 00:00:00,Maïs,25,800,CLI0017,Kara,Kara,Coopérative,Chèque,Livrée,20000
TXN002906,2023-08-31 02:00:00,Riz,96,1055,CLI0282,Niamtougou,Kara,Grossiste,Chèque,Livrée,101280
TXN002907,2023-08-31 04:00:00,Igname,53,2253,CLI0227,Sokodé,Centrale,Export,Virement,En cours,119409
TXN002908,2023-08-31 06:00:00,Haricot,84,357,CLI0420,Kpalimé,Plateaux,Coopérative,Chèque,Livrée,29988
TXN002909,2023-08-31 08:00:00,Maïs,17,1326,CLI0373,Lomé,Maritime,Marché local,Espèces,Retardée,22542
TXN002910,2023-08-31 10:00:00,Riz,57,422,CLI0301,Kpalimé,Plateaux,Marché local,Virement,Livrée,24054
TXN002911,2023-08-31 12:00:00,Maïs,75,1906,CLI0286,Niamtougou,Kara,Grossiste,Espèces,Livrée,142950
TXN002912,2023-08-31 14:00:00,Maïs,77,744,CLI0116,Tône,Savanes,Coopérative,Virement,Livrée,57288
TXN002913,2023-08-31 16:00:00,Haricot,89,2431,CLI0149,Tône,Savanes,Vente directe,Mobile Money,Livrée,216359
TXN002914,2023-08-31 18:00:00,Manioc,20,737,CLI0404,Aného,Maritime,Marché local,Espèces,Livrée,14740
TXN002915,2023-08-31 20:00:00,Manioc,25,1636,CLI0090,Dapaong,Savanes,Coopérative,Virement,Livrée,40900
TXN002916,2023-08-31 22:00:00,Arachide,42,459,CLI0119,Niamtougou,Kara,Vente directe,Crédit,Livrée,19278
TXN002917,2023-09-01 00:00:00,Igname,45,1025,CLI0093,Niamtougou,Kara,Export,Virement,Livrée,46125
TXN002918,2023-09-01 02:00:00,Maïs,31,515,CLI0447,Kara,Kara,Coopérative,Mobile Money,Livrée,15965
TXN002919,2023-09-01 04:00:00,Igname,65,945,CLI0312,Aného,Maritime,Export,Virement,Livrée,61425
TXN002920,2023-09-01 06:00:00,Arachide,52,918,CLI0318,Sokodé,Centrale,Marché local,Mobile Money,Livrée,47736
TXN002921,2023-09-01 08:00:00,Arachide,80,1300,CLI0121,Sokodé,Centrale,Export,Chèque,Annulée,104000
TXN002922,2023-09-01 10:00:00,Arachide,92,660,CLI0317,Dapaong,Savanes,Marché local,Espèces,Livrée,60720
TXN002923,2023-09-01 12:00:00,Arachide,21,1304,CLI0138,Tchamba,Centrale,Grossiste,Mobile Money,En cours,27384
TXN002924,2023-09-01 14:00:00,Sorgho,30,1902,CLI0284,Tône,Savanes,Grossiste,Crédit,Livrée,57060
TXN002925,2023-09-01 16:00:00,Haricot,3,1606,CLI0409_DUP,Sokodé,Centrale,Marché local,Espèces,En cours,4818
TXN002926,2023-09-01 18:00:00,Haricot,98,2396,CLI0105_DUP,Kpalimé,Plateaux,Vente directe,Virement,Annulée,234808
TXN002927,2023-09-01 20:00:00,Sorgho,70,2013,CLI0391,Lomé,Maritime,Grossiste,Virement,Livrée,140910
TXN002928,2023-09-01 22:00:00,Maïs,43,2014,CLI0005,Cinkassé,Savanes,Vente directe,Mobile Money,En cours,86602
TXN002929,2023-09-02 00:00:00,Sorgho,29,1941,CLI0367,Sokodé,Centrale,Vente directe,Crédit,Retardée,56289
TXN002930,2023-09-02 02:00:00,Maïs,3,1173,CLI0492,Lomé,Maritime,Vente directe,Mobile Money,Livrée,3519
TXN002931,2023-09-02 04:00:00,Manioc,58,1121,CLI0466,Dapaong,Savanes,Coopérative,Crédit,Livrée,65018
TXN002932,2023-09-02 06:00:00,Haricot,33,229,CLI0235,Dapaong,Savanes,Coopérative,Mobile Money,Livrée,7557
TXN002933,2023-09-02 08:00:00,Soja,75,1181,CLI0362,Cinkassé,Savanes,Vente directe,Chèque,Livrée,88575
TXN002934,2023-09-02 10:00:00,Riz,45,430,CLI0492_DUP,Kara,Kara,Marché local,Chèque,Livrée,19350
TXN002935,2023-09-02 12:00:00,Haricot,69,1385,CLI0242,Cinkassé,Savanes,Grossiste,Chèque,Livrée,95565
TXN002936,2023-09-02 14:00:00,Sorgho,32,1451,CLI0442,Aného,Maritime,Export,Mobile Money,Livrée,46432
TXN002937,2023-09-02 16:00:00,Sorgho,82,1444,CLI0188,Tchamba,Centrale,Coopérative,Espèces,Livrée,118408
TXN002938,2023-09-02 18:00:00,Manioc,84,1296,CLI0404,Bassar,Centrale,Coopérative,Virement,Livrée,108864
TXN002939,2023-09-02 20:00:00,Sorgho,52,598,CLI0427,Tône,Savanes,Export,Espèces,Annulée,31096
TXN002940,2023-09-02 22:00:00,Maïs,64,294,CLI0413,Bassar,Centrale,Vente directe,Virement,Livrée,18816
TXN002941,2023-09-03 00:00:00,Maïs,40,2163,CLI0085_DUP,Niamtougou,Kara,Export,Crédit,Livrée,86520
TXN002942,2023-09-03 02:00:00,Soja,92,674,CLI0154,Atakpamé,Plateaux,Vente directe,Chèque,En cours,62008
TXN002943,2023-09-03 04:00:00,Soja,13,2129,CLI0203,Atakpamé,Plateaux,Coopérative,Chèque,Annulée,27677
TXN002944,2023-09-03 06:00:00,Haricot,90,1978,CLI0217,Kara,Kara,Export,Virement,Livrée,178020
TXN002945,2023-09-03 08:00:00,Soja,80,974,CLI0482,Lomé,Maritime,Marché local,Chèque,Livrée,77920
TXN002946,2023-09-03 10:00:00,Maïs,89,1347,CLI0315,Atakpamé,Plateaux,Grossiste,Espèces,Livrée,119883
TXN002947,2023-09-03 12:00:00,Igname,74,1723,CLI0001,Atakpamé,Plateaux,Grossiste,Mobile Money,Annulée,127502
TXN002948,2023-09-03 14:00:00,Arachide,29,820,CLI0375_DUP,Dapaong,Savanes,Grossiste,Chèque,Retardée,23780
TXN002949,2023-09-03 16:00:00,Arachide,63,1163,CLI0278,Dapaong,Savanes,Export,Chèque,En cours,73269
TXN002950,2023-09-03 18:00:00,Soja,84,2342,CLI0194,Tône,Savanes,Vente directe,Crédit,Livrée,196728
TXN002951,2023-09-03 20:00:00,Soja,26,1700,CLI0248,Niamtougou,Kara,Coopérative,Mobile Money,Livrée,44200
TXN002952,2023-09-03 22:00:00,Maïs,96,2280,CLI0088,Tchamba,Centrale,Grossiste,Virement,Livrée,218880
TXN002953,2023-09-04 00:00:00,Manioc,59,1526,CLI0434,Tchamba,Centrale,Export,Mobile Money,En cours,90034
TXN002954,2023-09-04 02:00:00,Haricot,49,321,CLI0420,Kpalimé,Plateaux,Grossiste,Mobile Money,Livrée,15729
TXN002955,2023-09-04 04:00:00,Sorgho,53,417,CLI0253,Kpalimé,Plateaux,Vente directe,Virement,Livrée,22101
TXN002956,2023-09-04 06:00:00,Haricot,88,1276,CLI0429,Lomé,Maritime,Marché local,Mobile Money,Livrée,112288
TXN002957,2023-09-04 08:00:00,Riz,31,1382,CLI0164,Sokodé,Centrale,Marché local,Crédit,Livrée,42842
TXN002958,2023-09-04 10:00:00,Arachide,12,1894,CLI0495,Niamtougou,Kara,Coopérative,Espèces,Livrée,22728
TXN002959,2023-09-04 12:00:00,Igname,58,994,CLI0162,Tône,Savanes,Marché local,Mobile Money,Livrée,57652
TXN002960,2023-09-04 14:00:00,Arachide,36,1824,CLI0378_DUP,Cinkassé,Savanes,Marché local,Espèces,Livrée,65664
TXN002961,2023-09-04 16:00:00,Maïs,10,375,CLI0265,Cinkassé,Savanes,Export,Crédit,En cours,3750
TXN002962,2023-09-04 18:00:00,Haricot,6,491,CLI0110,Sokodé,Centrale,Export,Crédit,Livrée,2946
TXN002963,2023-09-04 20:00:00,Igname,7,690,CLI0319,Tchamba,Centrale,Coopérative,Mobile Money,Retardée,4830
TXN002964,2023-09-04 22:00:00,Maïs,31,833,CLI0132,Kpalimé,Plateaux,Coopérative,Chèque,Livrée,25823
TXN002965,2023-09-05 00:00:00,Riz,91,1460,CLI0133,Cinkassé,Savanes,Export,Mobile Money,Livrée,132860
TXN002966,2023-09-05 02:00:00,Igname,72,2372,CLI0394,Niamtougou,Kara,Marché local,Espèces,Livrée,170784
TXN002967,2023-09-05 04:00:00,Haricot,3,2090,CLI0035,Bassar,Centrale,Vente directe,Crédit,En cours,6270
TXN002968,2023-09-05 06:00:00,Igname,47,803,CLI0372,Tône,Savanes,Marché local,Espèces,Livrée,37741
TXN002969,2023-09-05 08:00:00,Riz,85,1328,CLI0031,Bassar,Centrale,Marché local,Espèces,En cours,112880
TXN002970,2023-09-05 10:00:00,Soja,1,1265,CLI0174,Tône,Savanes,Vente directe,Virement,En cours,1265
TXN002971,2023-09-05 12:00:00,Haricot,45,1864,CLI0390,Kara,Kara,Coopérative,Crédit,Annulée,83880
TXN002972,2023-09-05 14:00:00,Riz,54,1683,CLI0106,Tchamba,Centrale,Export,Crédit,Livrée,90882
TXN002973,2023-09-05 16:00:00,Sorgho,50,690,CLI0275,Cinkassé,Savanes,Coopérative,Espèces,Livrée,34500
TXN002974,2023-09-05 18:00:00,Sorgho,79,764,CLI0096,Cinkassé,Savanes,Coopérative,Crédit,Livrée,60356
TXN002975,2023-09-05 20:00:00,Arachide,7,367,CLI0030,Bassar,Centrale,Coopérative,Mobile Money,Retardée,2569
TXN002976,2023-09-05 22:00:00,Sorgho,63,958,CLI0161,Lomé,Maritime,Export,Virement,Annulée,60354
TXN002977,2023-09-06 00:00:00,Haricot,15,1397,CLI0306,Sokodé,Centrale,Coopérative,Mobile Money,Livrée,20955
TXN002978,2023-09-06 02:00:00,Sorgho,89,2104,CLI0196,Niamtougou,Kara,Coopérative,Chèque,Livrée,187256
TXN002979,2023-09-06 04:00:00,Sorgho,67,1373,CLI0338,Niamtougou,Kara,Grossiste,Chèque,Livrée,91991
TXN002980,2023-09-06 06:00:00,Igname,30,2496,CLI0138,Lomé,Maritime,Marché local,Espèces,Livrée,74880
TXN002981,2023-09-06 08:00:00,Soja,78,1850,CLI0447,Atakpamé,Plateaux,Grossiste,Chèque,En cours,144300
TXN002982,2023-09-06 10:00:00,Arachide,68,379,CLI0310,Kara,Kara,Export,Mobile Money,Livrée,25772
TXN002983,2023-09-06 12:00:00,Maïs,36,227,CLI0179,Niamtougou,Kara,Vente directe,Chèque,Livrée,8172
TXN002984,2023-09-06 14:00:00,Arachide,67,2044,CLI0337,Kpalimé,Plateaux,Vente directe,Espèces,Livrée,136948
TXN002985,2023-09-06 16:00:00,Arachide,5,2364,CLI0234,Tchamba,Centrale,Grossiste,Crédit,Livrée,11820
TXN002986,2023-09-06 18:00:00,Arachide,25,461,CLI0249,Sokodé,Centrale,Grossiste,Virement,Livrée,11525
TXN002987,2023-09-06 20:00:00,Riz,95,396,CLI0132,Dapaong,Savanes,Grossiste,Espèces,Livrée,37620
TXN002988,2023-09-06 22:00:00,Maïs,11,1660,CLI0249,Atakpamé,Plateaux,Marché local,Espèces,Livrée,18260
TXN002989,2023-09-07 00:00:00,Riz,72,1862,CLI0455,Atakpamé,Plateaux,Export,Espèces,Livrée,134064
TXN002990,2023-09-07 02:00:00,Soja,90,1633,CLI0499,Cinkassé,Savanes,Coopérative,Mobile Money,Livrée,146970
TXN002991,2023-09-07 04:00:00,Soja,66,532,CLI0063,Kara,Kara,Grossiste,Crédit,Livrée,35112
TXN002992,2023-09-07 06:00:00,Manioc,28,1381,CLI0392,Tchamba,Centrale,Marché local,Espèces,En cours,38668
TXN002993,2023-09-07 08:00:00,Manioc,60,1975,CLI0257,Cinkassé,Savanes,Vente directe,Crédit,Livrée,118500
TXN002994,2023-09-07 10:00:00,Igname,10,278,CLI0248,Aného,Maritime,Vente directe,Espèces,Livrée,2780
TXN002995,2023-09-07 12:00:00,Soja,50,2067,CLI0264,Tône,Savanes,Vente directe,Mobile Money,Livrée,103350
TXN002996,2023-09-07 14:00:00,Soja,39,2092,CLI0467,Dapaong,Savanes,Grossiste,Espèces,Annulée,81588
TXN002997,2023-09-07 16:00:00,Riz,37,396,CLI0361,Kara,Kara,Vente directe,Chèque,Livrée,14652
TXN002998,2023-09-07 18:00:00,Igname,63,1983,CLI0393,Niamtougou,Kara,Vente directe,Mobile Money,Livrée,124929
TXN002999,2023-09-07 20:00:00,Soja,61,425,CLI0179,Dapaong,Savanes,Vente directe,Espèces,Livrée,25925
TXN003000,2023-09-07 22:00:00,Haricot,85,1761,CLI0395_DUP,Niamtougou,Kara,Coopérative,Espèces,En cours,149685
TXN003001,2023-09-08 00:00:00,Maïs,92,934,CLI0499,Bassar,Centrale,Vente directe,Espèces,Livrée,85928
TXN003002,2023-09-08 02:00:00,Riz,38,1562,CLI0292,Cinkassé,Savanes,Marché local,Chèque,Livrée,59356
TXN003003,2023-09-08 04:00:00,Soja,33,1779,CLI0099,Cinkassé,Savanes,Grossiste,Chèque,Livrée,58707
TXN003004,2023-09-08 06:00:00,Riz,75,1819,CLI0181,Kara,Kara,Coopérative,Espèces,Livrée,136425
TXN003005,2023-09-08 08:00:00,Riz,45,2242,CLI0403,Tône,Savanes,Coopérative,Chèque,Annulée,100890
TXN003006,2023-09-08 10:00:00,Sorgho,44,419,CLI0374,Lomé,Maritime,Grossiste,Espèces,Livrée,18436
TXN003007,2023-09-08 12:00:00,Igname,1,1427,CLI0253,Atakpamé,Plateaux,Vente directe,Chèque,Livrée,1427
TXN003008,2023-09-08 14:00:00,Manioc,53,1928,CLI0122,Aného,Maritime,Vente directe,Crédit,Annulée,102184
TXN003009,2023-09-08 16:00:00,Igname,47,401,CLI0442,Tône,Savanes,Export,Espèces,Livrée,18847
TXN003010,2023-09-08 18:00:00,Riz,33,2089,CLI0245,Aného,Maritime,Vente directe,Espèces,Livrée,68937
TXN003011,2023-09-08 20:00:00,Igname,67,2279,CLI0491,Tchamba,Centrale,Marché local,Virement,Livrée,152693
TXN003012,2023-09-08 22:00:00,Arachide,90,1913,CLI0046,Sokodé,Centrale,Vente directe,Virement,Retardée,172170
TXN003013,2023-09-09 00:00:00,Haricot,15,952,CLI0452,Dapaong,Savanes,Grossiste,Mobile Money,Livrée,14280
TXN003014,2023-09-09 02:00:00,Haricot,14,1216,CLI0296,Dapaong,Savanes,Vente directe,Crédit,Livrée,17024
TXN003015,2023-09-09 04:00:00,Riz,23,314,CLI0141,Niamtougou,Kara,Grossiste,Crédit,Livrée,7222
TXN003016,2023-09-09 06:00:00,Arachide,54,1445,CLI0491_DUP,Tchamba,Centrale,Coopérative,Mobile Money,Livrée,78030
TXN003017,2023-09-09 08:00:00,Haricot,8,2429,CLI0066,Tône,Savanes,Export,Virement,Annulée,19432
TXN003018,2023-09-09 10:00:00,Sorgho,54,668,CLI0483,Kara,Kara,Coopérative,Mobile Money,Livrée,36072
TXN003019,2023-09-09 12:00:00,Soja,36,625,CLI0309,Tône,Savanes,Grossiste,Virement,Livrée,22500
TXN003020,2023-09-09 14:00:00,Riz,84,1775,CLI0460,Kara,Kara,Export,Espèces,Retardée,149100
TXN003021,2023-09-09 16:00:00,Sorgho,52,2065,CLI0398,Sokodé,Centrale,Coopérative,Mobile Money,En cours,107380
TXN003022,2023-09-09 18:00:00,Igname,6,1033,CLI0469,Atakpamé,Plateaux,Vente directe,Chèque,Retardée,6198
TXN003023,2023-09-09 20:00:00,Maïs,97,2228,CLI0392,Atakpamé,Plateaux,Vente directe,Virement,En cours,216116
TXN003024,2023-09-09 22:00:00,Igname,28,210,CLI0097,Bassar,Centrale,Export,Espèces,En cours,5880
TXN003025,2023-09-10 00:00:00,Sorgho,50,1608,CLI0190,Sokodé,Centrale,Coopérative,Chèque,Livrée,80400
TXN003026,2023-09-10 02:00:00,Manioc,38,2289,CLI0195,Sokodé,Centrale,Marché local,Chèque,Livrée,86982
TXN003027,2023-09-10 04:00:00,Manioc,30,1925,CLI0334,Atakpamé,Plateaux,Marché local,Crédit,Livrée,57750
TXN003028,2023-09-10 06:00:00,Soja,81,2370,CLI0083,Sokodé,Centrale,Marché local,Virement,Livrée,191970
TXN003029,2023-09-10 08:00:00,Igname,73,2499,CLI0251,Tône,Savanes,Coopérative,Espèces,Livrée,182427
TXN003030,2023-09-10 10:00:00,Arachide,92,1172,CLI0070,Dapaong,Savanes,Coopérative,Virement,En cours,107824
TXN003031,2023-09-10 12:00:00,Soja,54,803,CLI0292,Tchamba,Centrale,Coopérative,Espèces,Retardée,43362
TXN003032,2023-09-10 14:00:00,Haricot,71,412,CLI0340,Bassar,Centrale,Grossiste,Virement,Livrée,29252
TXN003033,2023-09-10 16:00:00,Arachide,46,739,CLI0385,Kpalimé,Plateaux,Marché local,Chèque,Annulée,33994
TXN003034,2023-09-10 18:00:00,Arachide,28,905,CLI0458,Tône,Savanes,Marché local,Crédit,Livrée,25340
TXN003035,2023-09-10 20:00:00,Arachide,17,1958,CLI0141,Tchamba,Centrale,Marché local,Mobile Money,En cours,33286
TXN003036,2023-09-10 22:00:00,Arachide,48,1884,CLI0140,Atakpamé,Plateaux,Grossiste,Virement,Annulée,90432
TXN003037,2023-09-11 00:00:00,Manioc,44,1358,CLI0075,Atakpamé,Plateaux,Grossiste,Chèque,En cours,59752
TXN003038,2023-09-11 02:00:00,Igname,60,697,CLI0100,Tchamba,Centrale,Coopérative,Mobile Money,Livrée,41820
TXN003039,2023-09-11 04:00:00,Haricot,60,981,CLI0175,Tchamba,Centrale,Marché local,Mobile Money,Annulée,58860
TXN003040,2023-09-11 06:00:00,Manioc,5,2109,CLI0323,Sokodé,Centrale,Marché local,Mobile Money,Retardée,10545
TXN003041,2023-09-11 08:00:00,Riz,69,325,CLI0477,Lomé,Maritime,Vente directe,Chèque,En cours,22425
TXN003042,2023-09-11 10:00:00,Haricot,78,1726,CLI0010,Cinkassé,Savanes,Vente directe,Espèces,Livrée,134628
TXN003043,2023-09-11 12:00:00,Manioc,70,1040,CLI0046,Lomé,Maritime,Vente directe,Mobile Money,En cours,72800
TXN003044,2023-09-11 14:00:00,Soja,7,1182,CLI0389_DUP,Niamtougou,Kara,Grossiste,Crédit,Livrée,8274
TXN003045,2023-09-11 16:00:00,Manioc,53,1541,CLI0313,Bassar,Centrale,Coopérative,Espèces,Livrée,81673
TXN003046,2023-09-11 18:00:00,Haricot,17,211,CLI0238,Dapaong,Savanes,Export,Chèque,Livrée,3587
TXN003047,2023-09-11 20:00:00,Haricot,59,1700,CLI0031,Bassar,Centrale,Marché local,Mobile Money,Livrée,100300
TXN003048,2023-09-11 22:00:00,Soja,9,1517,CLI0451_DUP,Tchamba,Centrale,Vente directe,Chèque,Livrée,13653
TXN003049,2023-09-12 00:00:00,Maïs,95,1663,CLI0130,Cinkassé,Savanes,Marché local,Chèque,Livrée,157985
TXN003050,2023-09-12 02:00:00,Igname,22,2030,CLI0385,Niamtougou,Kara,Marché local,Mobile Money,Annulée,44660
TXN003051,2023-09-12 04:00:00,Haricot,45,715,CLI0025,Aného,Maritime,Marché local,Chèque,Livrée,32175
TXN003052,2023-09-12 06:00:00,Manioc,73,1903,CLI0261,Kara,Kara,Coopérative,Crédit,En cours,138919
TXN003053,2023-09-12 08:00:00,Soja,59,1347,CLI0398,Niamtougou,Kara,Marché local,Crédit,Livrée,79473
TXN003054,2023-09-12 10:00:00,Arachide,80,1748,CLI0330,Dapaong,Savanes,Coopérative,Virement,Livrée,139840
TXN003055,2023-09-12 12:00:00,Igname,98,2286,CLI0149,Tchamba,Centrale,Export,Mobile Money,Livrée,224028
TXN003056,2023-09-12 14:00:00,Haricot,13,1178,CLI0409,Cinkassé,Savanes,Export,Mobile Money,Retardée,15314
TXN003057,2023-09-12 16:00:00,Igname,83,2206,CLI0119,Kara,Kara,Grossiste,Mobile Money,Livrée,183098
TXN003058,2023-09-12 18:00:00,Igname,12,2046,CLI0434,Lomé,Maritime,Marché local,Virement,Livrée,24552
TXN003059,2023-09-12 20:00:00,Sorgho,36,423,CLI0228,Niamtougou,Kara,Vente directe,Crédit,En cours,15228
TXN003060,2023-09-12 22:00:00,Igname,10,2339,CLI0240,Dapaong,Savanes,Grossiste,Crédit,Livrée,23390
TXN003061,2023-09-13 00:00:00,Arachide,16,479,CLI0232,Sokodé,Centrale,Grossiste,Mobile Money,Livrée,7664
TXN003062,2023-09-13 02:00:00,Riz,92,1393,CLI0290,Kara,Kara,Export,Chèque,Livrée,128156
TXN003063,2023-09-13 04:00:00,Igname,19,2019,CLI0154,Tchamba,Centrale,Vente directe,Espèces,En cours,38361
TXN003064,2023-09-13 06:00:00,Haricot,6,1957,CLI0159,Kpalimé,Plateaux,Marché local,Espèces,En cours,11742
TXN003065,2023-09-13 08:00:00,Soja,4,2245,CLI0476,Atakpamé,Plateaux,Marché local,Mobile Money,Livrée,8980
TXN003066,2023-09-13 10:00:00,Arachide,30,447,CLI0013,Kara,Kara,Export,Mobile Money,Livrée,13410
TXN003067,2023-09-13 12:00:00,Manioc,95,1584,CLI0378_DUP,Sokodé,Centrale,Coopérative,Crédit,Livrée,150480
TXN003068,2023-09-13 14:00:00,Manioc,46,1572,CLI0218,Tône,Savanes,Export,Crédit,Annulée,72312
TXN003069,2023-09-13 16:00:00,Haricot,27,2325,CLI0222,Cinkassé,Savanes,Vente directe,Chèque,Livrée,62775
TXN003070,2023-09-13 18:00:00,Maïs,45,244,CLI0288,Sokodé,Centrale,Coopérative,Crédit,Livrée,10980
TXN003071,2023-09-13 20:00:00,Sorgho,85,2285,CLI0357_DUP,Tchamba,Centrale,Vente directe,Espèces,En cours,194225
TXN003072,2023-09-13 22:00:00,Haricot,37,615,CLI0487,Niamtougou,Kara,Marché local,Espèces,Livrée,22755
TXN003073,2023-09-14 00:00:00,Soja,9,2492,CLI0324,Niamtougou,Kara,Coopérative,Crédit,Livrée,22428
